timestamp,work_order,product_code,machine_id,planned_qty,completed_qty,production_status
2024-06-29 12:00:00,WO20240629,PCODEB,MCH001,109,53,진행 중
2024-06-29 15:00:00,WO20240629,PCODEB,MCH001,109,79,진행 중
2024-06-29 18:00:00,WO20240629,PCODEB,MCH003,109,109,완료
2024-06-30 09:00:00,WO20240630,PCODEA,MCH004,171,40,진행 중
2024-06-30 12:00:00,WO20240630,PCODEA,MCH001,171,72,진행 중
2024-06-30 15:00:00,WO20240630,PCODEA,MCH003,171,117,진행 중
2024-06-30 18:00:00,WO20240630,PCODEA,MCH004,171,161,생산 미달
2024-07-01 09:00:00,WO20240701,PCODEC,MCH002,119,27,진행 중
2024-07-01 12:00:00,WO20240701,PCODEC,MCH003,119,52,진행 중
2024-07-01 15:00:00,WO20240701,PCODEC,MCH003,119,82,진행 중
2024-07-01 18:00:00,WO20240701,PCODEC,MCH004,119,119,완료
2024-07-02 09:00:00,WO20240702,PCODEB,MCH001,190,44,진행 중
2024-07-02 12:00:00,WO20240702,PCODEB,MCH001,190,100,진행 중
2024-07-02 15:00:00,WO20240702,PCODEB,MCH003,190,153,진행 중
2024-07-02 18:00:00,WO20240702,PCODEB,MCH001,190,190,완료
2024-07-03 09:00:00,WO20240703,PCODEC,MCH002,176,47,진행 중
2024-07-03 12:00:00,WO20240703,PCODEC,MCH004,176,85,진행 중
2024-07-03 15:00:00,WO20240703,PCODEC,MCH004,176,122,진행 중
2024-07-03 18:00:00,WO20240703,PCODEC,MCH002,176,176,완료
2024-07-04 09:00:00,WO20240704,PCODEC,MCH001,104,22,진행 중
2024-07-04 12:00:00,WO20240704,PCODEC,MCH004,104,46,진행 중
2024-07-04 15:00:00,WO20240704,PCODEC,MCH002,104,71,진행 중
2024-07-04 18:00:00,WO20240704,PCODEC,MCH002,104,104,완료
2024-07-05 09:00:00,WO20240705,PCODEC,MCH004,152,43,진행 중
2024-07-05 12:00:00,WO20240705,PCODEC,MCH001,152,84,진행 중
2024-07-05 15:00:00,WO20240705,PCODEC,MCH002,152,122,진행 중
2024-07-05 18:00:00,WO20240705,PCODEC,MCH004,152,152,완료
2024-07-06 09:00:00,WO20240706,PCODEA,MCH004,167,48,진행 중
2024-07-06 12:00:00,WO20240706,PCODEA,MCH003,167,90,진행 중
2024-07-06 15:00:00,WO20240706,PCODEA,MCH003,167,133,진행 중
2024-07-06 18:00:00,WO20240706,PCODEA,MCH002,167,167,완료
2024-07-07 09:00:00,WO20240707,PCODEB,MCH002,131,38,진행 중
2024-07-07 12:00:00,WO20240707,PCODEB,MCH003,131,74,진행 중
2024-07-07 15:00:00,WO20240707,PCODEB,MCH002,131,109,진행 중
2024-07-07 18:00:00,WO20240707,PCODEB,MCH004,131,131,완료
2024-07-08 09:00:00,WO20240708,PCODEC,MCH003,140,32,진행 중
2024-07-08 12:00:00,WO20240708,PCODEC,MCH004,140,72,진행 중
2024-07-08 15:00:00,WO20240708,PCODEC,MCH004,140,111,진행 중
2024-07-08 18:00:00,WO20240708,PCODEC,MCH002,140,140,완료
2024-07-09 09:00:00,WO20240709,PCODEC,MCH001,137,32,진행 중
2024-07-09 12:00:00,WO20240709,PCODEC,MCH004,137,68,진행 중
2024-07-09 15:00:00,WO20240709,PCODEC,MCH004,137,98,진행 중
2024-07-09 18:00:00,WO20240709,PCODEC,MCH003,137,137,완료
2024-07-10 09:00:00,WO20240710,PCODEA,MCH001,171,44,진행 중
2024-07-10 12:00:00,WO20240710,PCODEA,MCH002,171,82,진행 중
2024-07-10 15:00:00,WO20240710,PCODEA,MCH002,171,127,진행 중
2024-07-10 18:00:00,WO20240710,PCODEA,MCH001,171,171,완료
2024-07-11 09:00:00,WO20240711,PCODEC,MCH004,112,23,진행 중
2024-07-11 12:00:00,WO20240711,PCODEC,MCH002,112,45,진행 중
2024-07-11 15:00:00,WO20240711,PCODEC,MCH002,112,71,진행 중
2024-07-11 18:00:00,WO20240711,PCODEC,MCH004,112,112,완료
2024-07-12 09:00:00,WO20240712,PCODEB,MCH003,161,36,진행 중
2024-07-12 12:00:00,WO20240712,PCODEB,MCH001,161,82,진행 중
2024-07-12 15:00:00,WO20240712,PCODEB,MCH001,161,124,진행 중
2024-07-12 18:00:00,WO20240712,PCODEB,MCH002,161,161,완료
2024-07-13 09:00:00,WO20240713,PCODEA,MCH002,168,40,진행 중
2024-07-13 12:00:00,WO20240713,PCODEA,MCH002,168,89,진행 중
2024-07-13 15:00:00,WO20240713,PCODEA,MCH001,168,139,진행 중
2024-07-13 18:00:00,WO20240713,PCODEA,MCH004,168,168,완료
2024-07-14 09:00:00,WO20240714,PCODEC,MCH003,200,57,진행 중
2024-07-14 12:00:00,WO20240714,PCODEC,MCH001,200,102,진행 중
2024-07-14 15:00:00,WO20240714,PCODEC,MCH001,200,160,진행 중
2024-07-14 18:00:00,WO20240714,PCODEC,MCH003,200,200,완료
2024-07-15 09:00:00,WO20240715,PCODEC,MCH004,136,39,진행 중
2024-07-15 12:00:00,WO20240715,PCODEC,MCH002,136,77,진행 중
2024-07-15 15:00:00,WO20240715,PCODEC,MCH004,136,107,진행 중
2024-07-15 18:00:00,WO20240715,PCODEC,MCH001,136,136,완료
2024-07-16 09:00:00,WO20240716,PCODEB,MCH003,142,38,진행 중
2024-07-16 12:00:00,WO20240716,PCODEB,MCH001,142,76,진행 중
2024-07-16 15:00:00,WO20240716,PCODEB,MCH003,142,112,진행 중
2024-07-16 18:00:00,WO20240716,PCODEB,MCH002,142,142,완료
2024-07-17 09:00:00,WO20240717,PCODEC,MCH004,122,34,진행 중
2024-07-17 12:00:00,WO20240717,PCODEC,MCH003,122,59,진행 중
2024-07-17 15:00:00,WO20240717,PCODEC,MCH001,122,85,진행 중
2024-07-17 18:00:00,WO20240717,PCODEC,MCH002,122,122,완료
2024-07-18 09:00:00,WO20240718,PCODEA,MCH001,161,36,진행 중
2024-07-18 12:00:00,WO20240718,PCODEA,MCH002,161,75,진행 중
2024-07-18 15:00:00,WO20240718,PCODEA,MCH003,161,122,진행 중
2024-07-18 18:00:00,WO20240718,PCODEA,MCH003,161,161,완료
2024-07-19 09:00:00,WO20240719,PCODEA,MCH003,174,46,진행 중
2024-07-19 12:00:00,WO20240719,PCODEA,MCH002,174,81,진행 중
2024-07-19 15:00:00,WO20240719,PCODEA,MCH001,174,123,진행 중
2024-07-19 18:00:00,WO20240719,PCODEA,MCH002,174,174,완료
2024-07-20 09:00:00,WO20240720,PCODEC,MCH003,151,40,진행 중
2024-07-20 12:00:00,WO20240720,PCODEC,MCH003,151,75,진행 중
2024-07-20 15:00:00,WO20240720,PCODEC,MCH002,151,108,진행 중
2024-07-20 18:00:00,WO20240720,PCODEC,MCH002,151,151,완료
2024-07-21 09:00:00,WO20240721,PCODEC,MCH003,161,38,진행 중
2024-07-21 12:00:00,WO20240721,PCODEC,MCH004,161,82,진행 중
2024-07-21 15:00:00,WO20240721,PCODEC,MCH002,161,126,진행 중
2024-07-21 18:00:00,WO20240721,PCODEC,MCH001,161,161,완료
2024-07-22 09:00:00,WO20240722,PCODEC,MCH003,167,34,진행 중
2024-07-22 12:00:00,WO20240722,PCODEC,MCH001,167,68,진행 중
2024-07-22 15:00:00,WO20240722,PCODEC,MCH002,167,110,진행 중
2024-07-22 18:00:00,WO20240722,PCODEC,MCH002,167,167,완료
2024-07-23 09:00:00,WO20240723,PCODEC,MCH004,121,25,진행 중
2024-07-23 12:00:00,WO20240723,PCODEC,MCH002,121,57,진행 중
2024-07-23 15:00:00,WO20240723,PCODEC,MCH004,121,82,진행 중
2024-07-23 18:00:00,WO20240723,PCODEC,MCH004,121,121,완료
2024-07-24 09:00:00,WO20240724,PCODEC,MCH004,107,26,진행 중
2024-07-24 12:00:00,WO20240724,PCODEC,MCH001,107,53,진행 중
2024-07-24 15:00:00,WO20240724,PCODEC,MCH003,107,82,진행 중
2024-07-24 18:00:00,WO20240724,PCODEC,MCH004,107,107,완료
2024-07-25 09:00:00,WO20240725,PCODEA,MCH001,132,31,진행 중
2024-07-25 12:00:00,WO20240725,PCODEA,MCH003,132,73,진행 중
2024-07-25 15:00:00,WO20240725,PCODEA,MCH001,132,118,진행 중
2024-07-25 18:00:00,WO20240725,PCODEA,MCH001,132,156,초과 생산
2024-07-26 09:00:00,WO20240726,PCODEB,MCH002,160,44,진행 중
2024-07-26 12:00:00,WO20240726,PCODEB,MCH004,160,81,진행 중
2024-07-26 15:00:00,WO20240726,PCODEB,MCH004,160,120,진행 중
2024-07-26 18:00:00,WO20240726,PCODEB,MCH004,160,160,완료
2024-07-27 09:00:00,WO20240727,PCODEC,MCH002,148,39,진행 중
2024-07-27 12:00:00,WO20240727,PCODEC,MCH003,148,70,진행 중
2024-07-27 15:00:00,WO20240727,PCODEC,MCH004,148,107,진행 중
2024-07-27 18:00:00,WO20240727,PCODEC,MCH002,148,148,완료
2024-07-28 09:00:00,WO20240728,PCODEB,MCH004,100,26,진행 중
2024-07-28 12:00:00,WO20240728,PCODEB,MCH004,100,51,진행 중
2024-07-28 15:00:00,WO20240728,PCODEB,MCH002,100,73,진행 중
2024-07-28 18:00:00,WO20240728,PCODEB,MCH003,100,100,완료
2024-07-29 09:00:00,WO20240729,PCODEC,MCH001,119,24,진행 중
2024-07-29 12:00:00,WO20240729,PCODEC,MCH004,119,55,진행 중
2024-07-29 15:00:00,WO20240729,PCODEC,MCH001,119,81,진행 중
2024-07-29 18:00:00,WO20240729,PCODEC,MCH001,119,119,완료
2024-07-30 09:00:00,WO20240730,PCODEB,MCH001,112,25,진행 중
2024-07-30 12:00:00,WO20240730,PCODEB,MCH001,112,51,진행 중
2024-07-30 15:00:00,WO20240730,PCODEB,MCH002,112,79,진행 중
2024-07-30 18:00:00,WO20240730,PCODEB,MCH001,112,112,완료
2024-07-31 09:00:00,WO20240731,PCODEB,MCH002,117,32,진행 중
2024-07-31 12:00:00,WO20240731,PCODEB,MCH003,117,62,진행 중
2024-07-31 15:00:00,WO20240731,PCODEB,MCH003,117,88,진행 중
2024-07-31 18:00:00,WO20240731,PCODEB,MCH002,117,117,완료
2024-08-01 09:00:00,WO20240801,PCODEB,MCH003,184,41,진행 중
2024-08-01 12:00:00,WO20240801,PCODEB,MCH002,184,89,진행 중
2024-08-01 15:00:00,WO20240801,PCODEB,MCH004,184,136,진행 중
2024-08-01 18:00:00,WO20240801,PCODEB,MCH001,184,184,완료
2024-08-02 09:00:00,WO20240802,PCODEB,MCH003,144,32,진행 중
2024-08-02 12:00:00,WO20240802,PCODEB,MCH004,144,58,진행 중
2024-08-02 15:00:00,WO20240802,PCODEB,MCH004,144,84,진행 중
2024-08-02 18:00:00,WO20240802,PCODEB,MCH004,144,122,생산 미달
2024-08-03 09:00:00,WO20240803,PCODEC,MCH002,130,39,진행 중
2024-08-03 12:00:00,WO20240803,PCODEC,MCH001,130,74,진행 중
2024-08-03 15:00:00,WO20240803,PCODEC,MCH004,130,109,진행 중
2024-08-03 18:00:00,WO20240803,PCODEC,MCH002,130,140,초과 생산
2024-08-04 09:00:00,WO20240804,PCODEA,MCH003,149,39,진행 중
2024-08-04 12:00:00,WO20240804,PCODEA,MCH004,149,81,진행 중
2024-08-04 15:00:00,WO20240804,PCODEA,MCH001,149,118,진행 중
2024-08-04 18:00:00,WO20240804,PCODEA,MCH002,149,149,완료
2024-08-05 09:00:00,WO20240805,PCODEC,MCH001,106,30,진행 중
2024-08-05 12:00:00,WO20240805,PCODEC,MCH002,106,59,진행 중
2024-08-05 15:00:00,WO20240805,PCODEC,MCH002,106,85,진행 중
2024-08-05 18:00:00,WO20240805,PCODEC,MCH003,106,106,완료
2024-08-06 09:00:00,WO20240806,PCODEA,MCH002,138,40,진행 중
2024-08-06 12:00:00,WO20240806,PCODEA,MCH001,138,77,진행 중
2024-08-06 15:00:00,WO20240806,PCODEA,MCH004,138,116,진행 중
2024-08-06 18:00:00,WO20240806,PCODEA,MCH002,138,137,생산 미달
2024-08-07 09:00:00,WO20240807,PCODEB,MCH003,150,31,진행 중
2024-08-07 12:00:00,WO20240807,PCODEB,MCH003,150,61,진행 중
2024-08-07 15:00:00,WO20240807,PCODEB,MCH003,150,94,진행 중
2024-08-07 18:00:00,WO20240807,PCODEB,MCH004,150,132,생산 미달
2024-08-08 09:00:00,WO20240808,PCODEC,MCH004,159,43,진행 중
2024-08-08 12:00:00,WO20240808,PCODEC,MCH003,159,89,진행 중
2024-08-08 15:00:00,WO20240808,PCODEC,MCH003,159,125,진행 중
2024-08-08 18:00:00,WO20240808,PCODEC,MCH001,159,159,완료
2024-08-09 09:00:00,WO20240809,PCODEA,MCH003,172,46,진행 중
2024-08-09 12:00:00,WO20240809,PCODEA,MCH004,172,87,진행 중
2024-08-09 15:00:00,WO20240809,PCODEA,MCH002,172,129,진행 중
2024-08-09 18:00:00,WO20240809,PCODEA,MCH004,172,182,초과 생산
2024-08-10 09:00:00,WO20240810,PCODEC,MCH003,172,46,진행 중
2024-08-10 12:00:00,WO20240810,PCODEC,MCH004,172,106,진행 중
2024-08-10 15:00:00,WO20240810,PCODEC,MCH004,172,156,진행 중
2024-08-10 18:00:00,WO20240810,PCODEC,MCH003,172,204,초과 생산
2024-08-11 09:00:00,WO20240811,PCODEC,MCH004,121,26,진행 중
2024-08-11 12:00:00,WO20240811,PCODEC,MCH001,121,56,진행 중
2024-08-11 15:00:00,WO20240811,PCODEC,MCH001,121,91,진행 중
2024-08-11 18:00:00,WO20240811,PCODEC,MCH001,121,121,완료
2024-08-12 09:00:00,WO20240812,PCODEA,MCH002,197,40,진행 중
2024-08-12 12:00:00,WO20240812,PCODEA,MCH002,197,79,진행 중
2024-08-12 15:00:00,WO20240812,PCODEA,MCH004,197,125,진행 중
2024-08-12 18:00:00,WO20240812,PCODEA,MCH004,197,197,완료
2024-08-13 09:00:00,WO20240813,PCODEA,MCH004,184,37,진행 중
2024-08-13 12:00:00,WO20240813,PCODEA,MCH003,184,83,진행 중
2024-08-13 15:00:00,WO20240813,PCODEA,MCH003,184,120,진행 중
2024-08-13 18:00:00,WO20240813,PCODEA,MCH004,184,184,완료
2024-08-14 09:00:00,WO20240814,PCODEA,MCH002,122,27,진행 중
2024-08-14 12:00:00,WO20240814,PCODEA,MCH003,122,61,진행 중
2024-08-14 15:00:00,WO20240814,PCODEA,MCH003,122,95,진행 중
2024-08-14 18:00:00,WO20240814,PCODEA,MCH001,122,122,완료
2024-08-15 09:00:00,WO20240815,PCODEC,MCH002,147,39,진행 중
2024-08-15 12:00:00,WO20240815,PCODEC,MCH002,147,69,진행 중
2024-08-15 15:00:00,WO20240815,PCODEC,MCH001,147,104,진행 중
2024-08-15 18:00:00,WO20240815,PCODEC,MCH001,147,132,생산 미달
2024-08-16 09:00:00,WO20240816,PCODEB,MCH004,111,22,진행 중
2024-08-16 12:00:00,WO20240816,PCODEB,MCH001,111,52,진행 중
2024-08-16 15:00:00,WO20240816,PCODEB,MCH001,111,79,진행 중
2024-08-16 18:00:00,WO20240816,PCODEB,MCH004,111,111,완료
2024-08-17 09:00:00,WO20240817,PCODEC,MCH001,182,52,진행 중
2024-08-17 12:00:00,WO20240817,PCODEC,MCH001,182,92,진행 중
2024-08-17 15:00:00,WO20240817,PCODEC,MCH004,182,133,진행 중
2024-08-17 18:00:00,WO20240817,PCODEC,MCH001,182,182,완료
2024-08-18 09:00:00,WO20240818,PCODEC,MCH001,187,33,진행 중
2024-08-18 12:00:00,WO20240818,PCODEC,MCH003,187,63,진행 중
2024-08-18 15:00:00,WO20240818,PCODEC,MCH002,187,102,진행 중
2024-08-18 18:00:00,WO20240818,PCODEC,MCH004,187,152,생산 미달
2024-08-19 09:00:00,WO20240819,PCODEC,MCH002,109,27,진행 중
2024-08-19 12:00:00,WO20240819,PCODEC,MCH004,109,56,진행 중
2024-08-19 15:00:00,WO20240819,PCODEC,MCH003,109,81,진행 중
2024-08-19 18:00:00,WO20240819,PCODEC,MCH002,109,109,완료
2024-08-20 09:00:00,WO20240820,PCODEC,MCH003,188,38,진행 중
2024-08-20 12:00:00,WO20240820,PCODEC,MCH004,188,79,진행 중
2024-08-20 15:00:00,WO20240820,PCODEC,MCH001,188,123,진행 중
2024-08-20 18:00:00,WO20240820,PCODEC,MCH004,188,188,완료
2024-08-21 09:00:00,WO20240821,PCODEC,MCH003,199,55,진행 중
2024-08-21 12:00:00,WO20240821,PCODEC,MCH004,199,104,진행 중
2024-08-21 15:00:00,WO20240821,PCODEC,MCH003,199,154,진행 중
2024-08-21 18:00:00,WO20240821,PCODEC,MCH004,199,199,완료
2024-08-22 09:00:00,WO20240822,PCODEC,MCH004,155,32,진행 중
2024-08-22 12:00:00,WO20240822,PCODEC,MCH003,155,75,진행 중
2024-08-22 15:00:00,WO20240822,PCODEC,MCH001,155,107,진행 중
2024-08-22 18:00:00,WO20240822,PCODEC,MCH002,155,155,완료
2024-08-23 09:00:00,WO20240823,PCODEC,MCH002,148,40,진행 중
2024-08-23 12:00:00,WO20240823,PCODEC,MCH003,148,74,진행 중
2024-08-23 15:00:00,WO20240823,PCODEC,MCH001,148,103,진행 중
2024-08-23 18:00:00,WO20240823,PCODEC,MCH003,148,148,완료
2024-08-24 09:00:00,WO20240824,PCODEB,MCH001,156,33,진행 중
2024-08-24 12:00:00,WO20240824,PCODEB,MCH002,156,70,진행 중
2024-08-24 15:00:00,WO20240824,PCODEB,MCH004,156,102,진행 중
2024-08-24 18:00:00,WO20240824,PCODEB,MCH001,156,156,완료
2024-08-25 09:00:00,WO20240825,PCODEC,MCH003,145,41,진행 중
2024-08-25 12:00:00,WO20240825,PCODEC,MCH001,145,74,진행 중
2024-08-25 15:00:00,WO20240825,PCODEC,MCH004,145,114,진행 중
2024-08-25 18:00:00,WO20240825,PCODEC,MCH002,145,145,완료
2024-08-26 09:00:00,WO20240826,PCODEC,MCH004,173,37,진행 중
2024-08-26 12:00:00,WO20240826,PCODEC,MCH003,173,76,진행 중
2024-08-26 15:00:00,WO20240826,PCODEC,MCH004,173,113,진행 중
2024-08-26 18:00:00,WO20240826,PCODEC,MCH002,173,173,완료
2024-08-27 09:00:00,WO20240827,PCODEB,MCH004,155,43,진행 중
2024-08-27 12:00:00,WO20240827,PCODEB,MCH003,155,77,진행 중
2024-08-27 15:00:00,WO20240827,PCODEB,MCH002,155,119,진행 중
2024-08-27 18:00:00,WO20240827,PCODEB,MCH004,155,155,완료
2024-08-28 09:00:00,WO20240828,PCODEB,MCH001,176,37,진행 중
2024-08-28 12:00:00,WO20240828,PCODEB,MCH001,176,88,진행 중
2024-08-28 15:00:00,WO20240828,PCODEB,MCH003,176,138,진행 중
2024-08-28 18:00:00,WO20240828,PCODEB,MCH004,176,176,완료
2024-08-29 09:00:00,WO20240829,PCODEB,MCH002,142,32,진행 중
2024-08-29 12:00:00,WO20240829,PCODEB,MCH002,142,67,진행 중
2024-08-29 15:00:00,WO20240829,PCODEB,MCH002,142,109,진행 중
2024-08-29 18:00:00,WO20240829,PCODEB,MCH003,142,142,완료
2024-08-30 09:00:00,WO20240830,PCODEC,MCH004,137,40,진행 중
2024-08-30 12:00:00,WO20240830,PCODEC,MCH002,137,71,진행 중
2024-08-30 15:00:00,WO20240830,PCODEC,MCH003,137,109,진행 중
2024-08-30 18:00:00,WO20240830,PCODEC,MCH004,137,137,완료
2024-08-31 09:00:00,WO20240831,PCODEC,MCH002,146,37,진행 중
2024-08-31 12:00:00,WO20240831,PCODEC,MCH002,146,76,진행 중
2024-08-31 15:00:00,WO20240831,PCODEC,MCH001,146,119,진행 중
2024-08-31 18:00:00,WO20240831,PCODEC,MCH004,146,146,완료
2024-09-01 09:00:00,WO20240901,PCODEB,MCH001,190,53,진행 중
2024-09-01 12:00:00,WO20240901,PCODEB,MCH004,190,103,진행 중
2024-09-01 15:00:00,WO20240901,PCODEB,MCH002,190,153,진행 중
2024-09-01 18:00:00,WO20240901,PCODEB,MCH002,190,190,완료
2024-09-02 09:00:00,WO20240902,PCODEC,MCH004,132,36,진행 중
2024-09-02 12:00:00,WO20240902,PCODEC,MCH001,132,68,진행 중
2024-09-02 15:00:00,WO20240902,PCODEC,MCH004,132,102,진행 중
2024-09-02 18:00:00,WO20240902,PCODEC,MCH004,132,132,완료
2024-09-03 09:00:00,WO20240903,PCODEB,MCH001,169,35,진행 중
2024-09-03 12:00:00,WO20240903,PCODEB,MCH002,169,79,진행 중
2024-09-03 15:00:00,WO20240903,PCODEB,MCH003,169,115,진행 중
2024-09-03 18:00:00,WO20240903,PCODEB,MCH001,169,169,완료
2024-09-04 09:00:00,WO20240904,PCODEB,MCH004,172,30,진행 중
2024-09-04 12:00:00,WO20240904,PCODEB,MCH001,172,62,진행 중
2024-09-04 15:00:00,WO20240904,PCODEB,MCH002,172,97,진행 중
2024-09-04 18:00:00,WO20240904,PCODEB,MCH004,172,146,생산 미달
2024-09-05 09:00:00,WO20240905,PCODEC,MCH002,159,37,진행 중
2024-09-05 12:00:00,WO20240905,PCODEC,MCH001,159,76,진행 중
2024-09-05 15:00:00,WO20240905,PCODEC,MCH003,159,114,진행 중
2024-09-05 18:00:00,WO20240905,PCODEC,MCH001,159,159,완료
2024-09-06 09:00:00,WO20240906,PCODEB,MCH003,114,27,진행 중
2024-09-06 12:00:00,WO20240906,PCODEB,MCH002,114,57,진행 중
2024-09-06 15:00:00,WO20240906,PCODEB,MCH003,114,86,진행 중
2024-09-06 18:00:00,WO20240906,PCODEB,MCH004,114,119,초과 생산
2024-09-07 09:00:00,WO20240907,PCODEB,MCH001,192,44,진행 중
2024-09-07 12:00:00,WO20240907,PCODEB,MCH001,192,82,진행 중
2024-09-07 15:00:00,WO20240907,PCODEB,MCH003,192,132,진행 중
2024-09-07 18:00:00,WO20240907,PCODEB,MCH002,192,192,완료
2024-09-08 09:00:00,WO20240908,PCODEA,MCH002,194,45,진행 중
2024-09-08 12:00:00,WO20240908,PCODEA,MCH004,194,102,진행 중
2024-09-08 15:00:00,WO20240908,PCODEA,MCH002,194,156,진행 중
2024-09-08 18:00:00,WO20240908,PCODEA,MCH002,194,194,완료
2024-09-09 09:00:00,WO20240909,PCODEB,MCH004,123,24,진행 중
2024-09-09 12:00:00,WO20240909,PCODEB,MCH002,123,54,진행 중
2024-09-09 15:00:00,WO20240909,PCODEB,MCH004,123,83,진행 중
2024-09-09 18:00:00,WO20240909,PCODEB,MCH002,123,123,완료
2024-09-10 09:00:00,WO20240910,PCODEC,MCH001,126,32,진행 중
2024-09-10 12:00:00,WO20240910,PCODEC,MCH002,126,61,진행 중
2024-09-10 15:00:00,WO20240910,PCODEC,MCH002,126,91,진행 중
2024-09-10 18:00:00,WO20240910,PCODEC,MCH003,126,126,완료
2024-09-11 09:00:00,WO20240911,PCODEC,MCH003,185,56,진행 중
2024-09-11 12:00:00,WO20240911,PCODEC,MCH004,185,112,진행 중
2024-09-11 15:00:00,WO20240911,PCODEC,MCH003,185,163,진행 중
2024-09-11 18:00:00,WO20240911,PCODEC,MCH004,185,219,초과 생산
2024-09-12 09:00:00,WO20240912,PCODEC,MCH003,179,52,진행 중
2024-09-12 12:00:00,WO20240912,PCODEC,MCH001,179,99,진행 중
2024-09-12 15:00:00,WO20240912,PCODEC,MCH003,179,136,진행 중
2024-09-12 18:00:00,WO20240912,PCODEC,MCH003,179,179,완료
2024-09-13 09:00:00,WO20240913,PCODEC,MCH002,114,28,진행 중
2024-09-13 12:00:00,WO20240913,PCODEC,MCH004,114,57,진행 중
2024-09-13 15:00:00,WO20240913,PCODEC,MCH004,114,84,진행 중
2024-09-13 18:00:00,WO20240913,PCODEC,MCH004,114,114,완료
2024-09-14 09:00:00,WO20240914,PCODEC,MCH002,181,46,진행 중
2024-09-14 12:00:00,WO20240914,PCODEC,MCH004,181,87,진행 중
2024-09-14 15:00:00,WO20240914,PCODEC,MCH002,181,128,진행 중
2024-09-14 18:00:00,WO20240914,PCODEC,MCH004,181,181,완료
2024-09-15 09:00:00,WO20240915,PCODEB,MCH001,179,44,진행 중
2024-09-15 12:00:00,WO20240915,PCODEB,MCH002,179,94,진행 중
2024-09-15 15:00:00,WO20240915,PCODEB,MCH004,179,137,진행 중
2024-09-15 18:00:00,WO20240915,PCODEB,MCH004,179,179,완료
2024-09-16 09:00:00,WO20240916,PCODEB,MCH004,153,33,진행 중
2024-09-16 12:00:00,WO20240916,PCODEB,MCH001,153,75,진행 중
2024-09-16 15:00:00,WO20240916,PCODEB,MCH002,153,110,진행 중
2024-09-16 18:00:00,WO20240916,PCODEB,MCH003,153,153,완료
2024-09-17 09:00:00,WO20240917,PCODEA,MCH004,128,32,진행 중
2024-09-17 12:00:00,WO20240917,PCODEA,MCH004,128,64,진행 중
2024-09-17 15:00:00,WO20240917,PCODEA,MCH001,128,96,진행 중
2024-09-17 18:00:00,WO20240917,PCODEA,MCH003,128,128,완료
2024-09-18 09:00:00,WO20240918,PCODEB,MCH001,199,54,진행 중
2024-09-18 12:00:00,WO20240918,PCODEB,MCH004,199,104,진행 중
2024-09-18 15:00:00,WO20240918,PCODEB,MCH004,199,145,진행 중
2024-09-18 18:00:00,WO20240918,PCODEB,MCH002,199,199,완료
2024-09-19 09:00:00,WO20240919,PCODEB,MCH003,138,32,진행 중
2024-09-19 12:00:00,WO20240919,PCODEB,MCH001,138,66,진행 중
2024-09-19 15:00:00,WO20240919,PCODEB,MCH001,138,104,진행 중
2024-09-19 18:00:00,WO20240919,PCODEB,MCH002,138,140,초과 생산
2024-09-20 09:00:00,WO20240920,PCODEC,MCH003,126,41,진행 중
2024-09-20 12:00:00,WO20240920,PCODEC,MCH004,126,72,진행 중
2024-09-20 15:00:00,WO20240920,PCODEC,MCH002,126,112,진행 중
2024-09-20 18:00:00,WO20240920,PCODEC,MCH002,126,145,초과 생산
2024-09-21 09:00:00,WO20240921,PCODEC,MCH003,107,27,진행 중
2024-09-21 12:00:00,WO20240921,PCODEC,MCH002,107,51,진행 중
2024-09-21 15:00:00,WO20240921,PCODEC,MCH003,107,75,진행 중
2024-09-21 18:00:00,WO20240921,PCODEC,MCH003,107,107,완료
2024-09-22 09:00:00,WO20240922,PCODEA,MCH004,165,46,진행 중
2024-09-22 12:00:00,WO20240922,PCODEA,MCH003,165,91,진행 중
2024-09-22 15:00:00,WO20240922,PCODEA,MCH002,165,133,진행 중
2024-09-22 18:00:00,WO20240922,PCODEA,MCH002,165,158,생산 미달
2024-09-23 09:00:00,WO20240923,PCODEB,MCH002,131,36,진행 중
2024-09-23 12:00:00,WO20240923,PCODEB,MCH004,131,68,진행 중
2024-09-23 15:00:00,WO20240923,PCODEB,MCH003,131,102,진행 중
2024-09-23 18:00:00,WO20240923,PCODEB,MCH004,131,131,완료
2024-09-24 09:00:00,WO20240924,PCODEA,MCH004,157,39,진행 중
2024-09-24 12:00:00,WO20240924,PCODEA,MCH003,157,81,진행 중
2024-09-24 15:00:00,WO20240924,PCODEA,MCH003,157,119,진행 중
2024-09-24 18:00:00,WO20240924,PCODEA,MCH004,157,157,완료
2024-09-25 09:00:00,WO20240925,PCODEC,MCH001,141,38,진행 중
2024-09-25 12:00:00,WO20240925,PCODEC,MCH004,141,75,진행 중
2024-09-25 15:00:00,WO20240925,PCODEC,MCH003,141,115,진행 중
2024-09-25 18:00:00,WO20240925,PCODEC,MCH004,141,141,완료
2024-09-26 09:00:00,WO20240926,PCODEB,MCH003,127,27,진행 중
2024-09-26 12:00:00,WO20240926,PCODEB,MCH003,127,55,진행 중
2024-09-26 15:00:00,WO20240926,PCODEB,MCH002,127,85,진행 중
2024-09-26 18:00:00,WO20240926,PCODEB,MCH004,127,120,생산 미달
2024-09-27 09:00:00,WO20240927,PCODEC,MCH001,200,40,진행 중
2024-09-27 12:00:00,WO20240927,PCODEC,MCH004,200,80,진행 중
