"timestamp";"robotId";"robotType";"mapCode";"floorNumber";"buildingCode";"containerCode";"status";"occupyStatus";"batteryLevel";"nodeCode";"nodeLabel";"nodeNumber";"x";"y";"robotOrientation";"missionCode";"liftStatus";"reliablility";"runTime";"karOsVersion";"mileage";"liftMtrTemp";"leftFrtMovMtrTemp";"rightFrtMovMtrTemp";"leftReMovMtrTemp";"rightReMovMtrTemp";"rotateTimes";"liftTimes";"nodeForeignCode";"errorMessage"
"2025-05-18 15:39:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-72";"45178AA97986";72;24380.3;25041.4;95.99;1747582740000;0;1;56340;"2.3.1.HF4";10569.3;31.0;4.6;4.9;4.5;3.2;93;62;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:40:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-86";"35554AA38920";86;24994.9;25590.3;322.86;1747582800000;0;1;56400;"2.3.1.HF4";10569.4;30.9;0.3;4.5;2.7;5.1;94;62;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:41:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-51";"34811AA24170";51;24843.9;24463.6;348.71;1747582860000;0;1;56460;"2.3.1.HF4";10569.6;37.9;4.6;8.9;0.6;0.4;94;62;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:42:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-89";"97797AA26050";89;25435.1;24966.1;216.77;1747582920000;0;1;56520;"2.3.1.HF4";10569.8;35.2;4.9;8.1;7.6;0.9;94;62;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:43:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-59";"75635AA53403";59;24854.0;24515.8;131.26;1747582980000;0;1;56580;"2.3.1.HF4";10569.8;33.9;6.1;6.0;7.7;3.6;94;62;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:44:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;71;"RR_Floor-RR_Floor-100";"64518AA47069";100;25975.2;25175.1;317.69;1747583040000;0;1;56640;"2.3.1.HF4";10569.9;32.8;9.3;4.6;4.5;8.0;94;62;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:45:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-87";"66427AA31443";87;25213.6;25321.2;36.63;1747583100000;0;1;56700;"2.3.1.HF4";10569.9;31.3;7.7;4.7;2.4;6.6;94;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:46:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-81";"21490AA27391";81;24701.1;25393.0;85.19;1747583160000;0;1;56760;"2.3.1.HF4";10570.2;31.4;4.8;1.8;2.9;6.5;94;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:47:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;71;"RR_Floor-RR_Floor-55";"70434AA79159";55;25669.2;24061.2;121.28;1747583220000;0;1;56820;"2.3.1.HF4";10570.3;32.7;4.4;1.9;1.5;0.4;94;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:48:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-92";"33611AA30628";92;24483.8;24076.1;196.73;1747583280000;0;1;56880;"2.3.1.HF4";10570.5;35.5;8.5;6.7;4.9;5.7;94;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:49:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-88";"25513AA14929";88;25978.6;24981.8;208.59;1747583340000;0;1;56940;"2.3.1.HF4";10570.6;37.0;9.9;2.2;7.0;0.4;94;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:50:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;71;"RR_Floor-RR_Floor-79";"70467AA40360";79;24085.7;24838.7;328.95;1747583400000;0;1;57000;"2.3.1.HF4";10570.8;35.5;2.8;6.8;7.6;5.8;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:51:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;71;"RR_Floor-RR_Floor-73";"93807AA59051";73;25177.3;24665.6;199.22;1747583460000;0;1;57060;"2.3.1.HF4";10570.8;35.9;8.8;9.6;5.5;9.4;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:52:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-77";"67827AA24236";77;24326.1;24481.4;197.04;1747583520000;0;1;57120;"2.3.1.HF4";10571.1;35.4;1.3;1.6;9.0;1.4;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:53:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-69";"66857AA18369";69;24845.0;24332.3;113.99;1747583580000;0;1;57180;"2.3.1.HF4";10571.4;31.6;7.4;5.1;4.8;8.0;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:54:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-52";"79393AA74072";52;24523.6;25137.9;271.14;1747583640000;0;1;57240;"2.3.1.HF4";10571.6;33.7;6.4;7.8;4.6;7.4;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:55:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-65";"43372AA83487";65;24830.2;25905.8;320.98;1747583700000;0;1;57300;"2.3.1.HF4";10571.8;38.4;7.5;4.2;9.7;8.2;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:56:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-91";"60987AA25034";91;25966.7;24290.4;52.93;1747583760000;0;1;57360;"2.3.1.HF4";10572.0;31.6;8.5;8.7;3.4;8.6;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:57:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-71";"11318AA53065";71;25918.8;24774.1;147.46;1747583820000;0;1;57420;"2.3.1.HF4";10572.1;36.5;1.0;2.9;1.5;5.4;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:58:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-58";"92266AA22500";58;24702.0;25628.4;179.09;1747583880000;0;1;57480;"2.3.1.HF4";10572.4;31.0;1.6;3.9;7.0;6.2;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 15:59:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-67";"29446AA26704";67;24639.9;25946.9;248.28;1747583940000;0;1;57540;"2.3.1.HF4";10572.4;34.3;9.4;1.2;8.2;9.3;95;63;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:00:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-62";"21569AA81839";62;24901.9;24247.6;257.79;1747584000000;0;1;57600;"2.3.1.HF4";10572.5;34.0;9.1;3.6;9.7;0.3;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:01:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-55";"93096AA18480";55;25186.1;24691.5;62.59;1747584060000;0;1;57660;"2.3.1.HF4";10572.5;36.1;0.8;3.0;4.2;4.7;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:02:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;71;"RR_Floor-RR_Floor-55";"49485AA29496";55;25711.2;24921.7;135.23;1747584120000;0;1;57720;"2.3.1.HF4";10572.6;39.1;4.4;1.7;9.2;9.5;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:03:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-82";"61976AA50252";82;25940.8;24896.2;340.0;1747584180000;0;1;57780;"2.3.1.HF4";10572.9;31.0;8.2;4.1;0.2;9.7;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:04:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-73";"61880AA70272";73;25261.6;24064.7;292.98;1747584240000;0;1;57840;"2.3.1.HF4";10573.1;32.6;2.6;1.3;4.3;8.9;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:05:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-63";"87223AA79654";63;25042.1;24314.2;157.07;1747584300000;0;1;57900;"2.3.1.HF4";10573.3;38.2;6.7;8.6;9.6;0.7;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:06:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-86";"85943AA64473";86;25698.5;24469.0;314.87;1747584360000;0;1;57960;"2.3.1.HF4";10573.4;34.8;2.9;5.6;2.7;0.4;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:07:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-50";"39074AA41003";50;24598.9;24852.9;69.2;1747584420000;0;1;58020;"2.3.1.HF4";10573.5;33.8;2.8;3.8;5.2;7.5;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:08:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-85";"69067AA87788";85;24862.2;25602.1;61.37;1747584480000;0;1;58080;"2.3.1.HF4";10573.6;39.9;9.2;1.2;6.0;9.2;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:09:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;69;"RR_Floor-RR_Floor-74";"82977AA24858";74;24021.5;24156.5;301.92;1747584540000;0;1;58140;"2.3.1.HF4";10573.7;39.2;6.0;6.9;2.5;9.0;96;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:10:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;71;"RR_Floor-RR_Floor-63";"14803AA19214";63;25914.2;24470.9;181.85;1747584600000;0;1;58200;"2.3.1.HF4";10573.8;38.8;9.7;6.2;9.6;9.2;97;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:11:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-87";"12810AA77266";87;25893.2;25944.9;323.79;1747584660000;0;1;58260;"2.3.1.HF4";10573.9;32.5;5.4;0.5;6.6;5.2;97;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:12:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-56";"20035AA87951";56;25083.1;25235.8;261.53;1747584720000;0;1;58320;"2.3.1.HF4";10574.1;34.1;6.0;2.5;1.4;5.0;97;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:13:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-53";"29648AA56118";53;24243.3;24122.6;92.04;1747584780000;0;1;58380;"2.3.1.HF4";10574.1;31.3;4.7;6.3;1.4;5.1;97;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:14:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-53";"16467AA45114";53;25919.8;24882.6;169.04;1747584840000;0;1;58440;"2.3.1.HF4";10574.2;37.9;4.1;3.4;5.1;4.2;97;64;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:15:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-83";"50357AA33444";83;25886.9;25164.9;21.54;1747584900000;0;1;58500;"2.3.1.HF4";10574.4;39.1;8.4;5.1;7.5;8.6;97;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:16:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-98";"77963AA19993";98;25590.4;25857.0;39.56;1747584960000;0;1;58560;"2.3.1.HF4";10574.5;30.0;4.0;4.2;3.3;1.5;97;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:17:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-90";"39098AA36210";90;25265.1;24344.8;194.46;1747585020000;0;1;58620;"2.3.1.HF4";10574.7;34.3;3.0;1.2;9.4;8.6;97;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:18:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-57";"39669AA83926";57;24558.0;25431.8;146.34;1747585080000;0;1;58680;"2.3.1.HF4";10574.9;34.1;1.5;1.3;8.9;4.2;97;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:19:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;71;"RR_Floor-RR_Floor-90";"91524AA82097";90;24014.4;24676.4;353.34;1747585140000;0;1;58740;"2.3.1.HF4";10575.0;37.0;6.1;8.2;6.1;2.4;97;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:20:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;69;"RR_Floor-RR_Floor-76";"64259AA57227";76;25822.9;24458.6;253.88;1747585200000;0;1;58800;"2.3.1.HF4";10575.1;32.4;2.0;1.4;9.6;5.3;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:21:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-87";"17907AA29913";87;25963.1;25139.2;255.85;1747585260000;0;1;58860;"2.3.1.HF4";10575.4;35.4;0.4;9.3;9.0;3.2;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:22:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;69;"RR_Floor-RR_Floor-63";"96655AA24737";63;25312.7;24897.5;330.69;1747585320000;0;1;58920;"2.3.1.HF4";10575.4;31.7;0.5;5.4;2.2;2.5;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:23:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-63";"29144AA39458";63;25126.3;24997.9;223.54;1747585380000;0;1;58980;"2.3.1.HF4";10575.5;37.0;2.7;8.9;8.3;1.3;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:24:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-98";"10878AA78996";98;25134.8;24706.7;276.48;1747585440000;0;1;59040;"2.3.1.HF4";10575.7;34.5;5.5;8.5;3.5;9.9;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:25:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-71";"48838AA25396";71;25216.6;25809.7;163.6;1747585500000;0;1;59100;"2.3.1.HF4";10575.8;34.9;9.9;2.2;2.9;8.4;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:26:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-50";"27384AA49333";50;25081.3;25785.0;338.65;1747585560000;0;1;59160;"2.3.1.HF4";10575.8;30.6;2.9;3.7;6.1;4.8;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:27:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-59";"99898AA98069";59;25594.1;24477.9;177.79;1747585620000;0;1;59220;"2.3.1.HF4";10576.0;31.4;8.4;5.7;5.6;6.6;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:28:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-71";"87624AA61112";71;25819.8;24594.4;104.86;1747585680000;0;1;59280;"2.3.1.HF4";10576.1;39.5;5.6;0.4;6.7;7.3;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:29:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;69;"RR_Floor-RR_Floor-87";"43826AA57072";87;25941.7;25652.7;263.63;1747585740000;0;1;59340;"2.3.1.HF4";10576.1;37.9;9.9;8.6;7.7;0.9;98;65;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:30:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;69;"RR_Floor-RR_Floor-53";"56267AA56172";53;24057.6;25033.7;150.41;1747585800000;0;1;59400;"2.3.1.HF4";10576.2;35.3;3.6;1.3;9.2;5.0;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:31:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;69;"RR_Floor-RR_Floor-66";"96694AA44848";66;24897.8;24813.3;176.53;1747585860000;0;1;59460;"2.3.1.HF4";10576.5;34.8;7.3;6.5;5.0;3.2;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:32:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-69";"34837AA12515";69;24333.3;25599.3;190.2;1747585920000;0;1;59520;"2.3.1.HF4";10576.6;32.7;4.4;7.0;1.7;8.7;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:33:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;69;"RR_Floor-RR_Floor-99";"43213AA35275";99;24382.7;25957.3;218.35;1747585980000;0;1;59580;"2.3.1.HF4";10576.7;37.9;3.3;8.5;9.1;3.9;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:34:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;69;"RR_Floor-RR_Floor-96";"96963AA92180";96;25206.4;25777.9;257.41;1747586040000;0;1;59640;"2.3.1.HF4";10577.0;37.7;2.4;0.3;6.0;2.9;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:35:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;69;"RR_Floor-RR_Floor-85";"51424AA54532";85;25180.8;24340.2;62.46;1747586100000;0;1;59700;"2.3.1.HF4";10577.0;31.8;1.8;2.3;8.2;6.6;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:36:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-75";"50041AA15777";75;25832.9;24000.8;214.61;1747586160000;0;1;59760;"2.3.1.HF4";10577.1;37.7;0.6;8.4;7.3;0.8;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:37:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-90";"25301AA36917";90;25114.8;25716.3;89.25;1747586220000;0;1;59820;"2.3.1.HF4";10577.4;31.6;4.1;4.8;2.5;1.9;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:38:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-53";"58259AA63073";53;25796.5;24398.2;290.36;1747586280000;0;1;59880;"2.3.1.HF4";10577.4;35.9;0.1;9.5;5.1;4.2;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:39:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;69;"RR_Floor-RR_Floor-65";"59635AA49480";65;24754.6;25400.5;189.44;1747586340000;0;1;59940;"2.3.1.HF4";10577.5;33.1;2.1;6.1;5.0;9.6;99;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:40:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-69";"35707AA67368";69;25184.3;25433.7;352.39;1747586400000;0;1;60000;"2.3.1.HF4";10577.5;30.0;8.4;9.1;1.4;0.7;100;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:41:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;69;"RR_Floor-RR_Floor-50";"78159AA50515";50;25844.1;24883.5;357.65;1747586460000;0;1;60060;"2.3.1.HF4";10577.5;35.6;6.9;2.7;0.4;0.2;100;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:42:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-64";"70822AA18263";64;25034.1;25923.1;303.62;1747586520000;0;1;60120;"2.3.1.HF4";10577.8;33.6;0.4;8.5;5.5;0.4;100;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:43:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-66";"75088AA70170";66;25798.3;24966.5;264.07;1747586580000;0;1;60180;"2.3.1.HF4";10578.0;33.2;4.9;2.0;2.1;7.8;100;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:44:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-64";"48931AA95231";64;25994.3;25262.2;166.93;1747586640000;0;1;60240;"2.3.1.HF4";10578.1;36.4;5.9;5.6;1.4;8.7;100;66;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:45:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;69;"RR_Floor-RR_Floor-79";"98719AA13884";79;24183.1;25354.6;11.46;1747586700000;0;1;60300;"2.3.1.HF4";10578.2;38.7;2.0;8.0;2.5;6.1;100;67;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:46:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;70;"RR_Floor-RR_Floor-93";"80383AA38484";93;25568.0;25580.1;133.02;1747586760000;0;1;60360;"2.3.1.HF4";10578.3;34.0;5.1;1.4;0.4;4.0;100;67;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:47:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-56";"70121AA36530";56;24613.0;25746.6;44.28;1747586820000;0;1;60420;"2.3.1.HF4";10578.5;32.8;7.1;0.5;7.2;0.0;100;67;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:48:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;69;"RR_Floor-RR_Floor-54";"73559AA45807";54;25170.9;25184.2;213.49;1747586880000;0;1;60480;"2.3.1.HF4";10578.7;37.6;0.1;4.2;1.9;2.6;100;67;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:49:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";4;1;69;"RR_Floor-RR_Floor-65";"40206AA65453";65;25652.0;25004.2;104.57;1747586940000;0;1;60540;"2.3.1.HF4";10578.9;39.5;3.5;6.6;8.8;4.9;100;67;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:50:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-89";"71686AA96245";89;25380.7;25573.1;80.01;1747587000000;0;1;60600;"2.3.1.HF4";10578.9;37.4;5.6;2.2;5.9;8.2;101;67;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:51:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;70;"RR_Floor-RR_Floor-77";"81397AA94925";77;24780.5;25721.7;206.14;1747587060000;0;1;60660;"2.3.1.HF4";10579.2;32.9;6.4;0.7;3.5;0.5;101;67;"LJL_FRT_Storage_Entry";"noError-executing"
"2025-05-18 16:52:00";2;"KMP 600i-2.5 diffDrive";"RR_Floor";"RR_Floor";"RR_Floor";"";3;0;69;"RR_Floor-RR_Floor-57";"40659AA28274";57;25445.2;24381.1;65.68;1747587120000;0;1;60720;"2.3.1.HF4";10579.4;39.4;5.1;3.7;2.9;9.3;101;67;"LJL_FRT_Storage_Entry";"noError-executing"
